mo_id,region,district,year,month,month_idx,population,elderly_share,admitted,discharged,transferred,deaths,letality_pct_fact,letality_pct_plan,vacancy_reanim_pct,vacancy_cardio_pct,vacancy_surgeon_pct,ivl_units,ct_units,angiograph_units,ivl_avg_age_years,time_to_ivl_min,federal_project
МО-Б06,Регион Б,Район-Б06,2024,июнь,6,114658,0.244,925,814,46,65,7.03,5.04,15.7,9.9,9.7,14,2,0,6.2,49.6,Развитие здравоохранения
МО-Б06,Регион Б,Район-Б06,2024,июль,7,114658,0.244,398,358,12,28,7.04,4.75,15.7,16.6,14.6,10,3,0,4.4,59.6,Развитие здравоохранения
МО-Б06,Регион Б,Район-Б06,2024,август,8,114658,0.244,1050,943,37,70,6.67,5.49,18.2,14.6,8.4,13,2,1,6.0,65.9,Развитие здравоохранения
МО-Б06,Регион Б,Район-Б06,2024,сентябрь,9,114658,0.244,829,750,29,50,6.03,4.6,21.1,9.9,15.1,9,2,0,9.4,61.8,Развитие здравоохранения
МО-Б06,Регион Б,Район-Б06,2024,октябрь,10,114658,0.244,844,735,48,61,7.23,5.14,21.2,8.9,15.7,9,2,1,4.2,63.4,Развитие здравоохранения
МО-Б06,Регион Б,Район-Б06,2024,ноябрь,11,114658,0.244,758,691,24,43,5.67,5.28,16.1,16.1,12.4,11,1,0,7.9,56.6,Развитие здравоохранения
МО-Б06,Регион Б,Район-Б06,2024,декабрь,12,114658,0.244,40,35,2,3,7.5,4.85,20.4,12.1,13.9,12,1,0,4.3,69.9,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,январь,1,153698,0.268,379,331,20,28,7.39,,15.0,12.0,15.3,10,4,0,9.9,56.2,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,февраль,2,153698,0.268,1339,1210,40,89,6.65,,19.9,12.0,15.3,13,1,0,8.9,62.6,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,март,3,153698,0.268,1449,1287,63,99,6.83,,18.7,16.5,8.9,9,2,0,9.6,74.7,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,апрель,4,153698,0.268,277,239,14,24,8.66,,19.7,9.4,11.1,6,2,1,10.7,64.6,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,май,5,153698,0.268,1691,1488,83,120,7.1,,20.3,13.4,12.5,9,3,1,8.4,67.9,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,июнь,6,153698,0.268,1130,1025,25,80,7.08,,16.7,13.8,7.1,14,2,0,6.7,70.0,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,июль,7,153698,0.268,613,531,32,50,8.16,,14.7,11.7,8.3,7,3,0,9.2,50.1,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,август,8,153698,0.268,899,802,33,64,7.12,,18.4,9.9,12.9,11,2,0,5.2,59.3,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,сентябрь,9,153698,0.268,40,36,1,3,7.5,,19.3,13.6,12.4,8,3,1,9.7,77.4,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,октябрь,10,153698,0.268,40,35,2,3,7.5,,19.3,10.2,9.3,11,2,0,10.0,69.7,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,ноябрь,11,153698,0.268,627,553,25,49,7.81,,19.5,13.3,10.2,10,1,0,8.5,61.8,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2022,декабрь,12,153698,0.268,1182,1067,26,89,7.53,,19.5,13.2,7.4,14,2,0,7.7,63.7,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,январь,1,153698,0.268,444,397,9,38,8.56,5.41,19.3,9.7,13.5,13,2,0,9.3,70.9,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,февраль,2,153698,0.268,40,36,2,2,5.0,5.37,18.3,17.0,9.7,12,2,0,10.5,64.5,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,март,3,153698,0.268,1895,1720,62,113,5.96,5.69,19.1,13.5,7.5,11,3,1,10.5,71.8,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,апрель,4,153698,0.268,40,36,1,3,7.5,5.53,18.5,16.9,9.5,10,1,0,7.1,62.6,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,май,5,153698,0.268,393,356,10,27,6.87,5.59,17.3,11.0,11.3,12,2,0,8.9,55.1,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,июнь,6,153698,0.268,348,318,7,23,6.61,5.35,13.8,13.6,6.8,10,2,0,7.6,61.7,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,июль,7,153698,0.268,40,36,1,3,7.5,5.48,15.2,9.8,9.1,13,2,1,7.6,51.3,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,август,8,153698,0.268,1098,1002,23,73,6.65,5.64,17.9,9.0,8.6,8,1,1,6.4,57.9,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,сентябрь,9,153698,0.268,544,481,24,39,7.17,5.88,19.9,10.1,7.4,10,2,0,9.4,70.4,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,октябрь,10,153698,0.268,713,634,29,50,7.01,4.9,17.9,10.7,14.1,10,3,1,4.9,62.0,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,ноябрь,11,153698,0.268,40,36,1,3,7.5,4.96,15.5,9.8,7.4,11,2,0,8.1,63.0,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2023,декабрь,12,153698,0.268,40,36,1,3,7.5,5.06,15.3,12.1,12.9,9,1,1,7.3,57.0,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,январь,1,153698,0.268,40,36,2,2,5.0,5.75,15.6,16.9,10.1,14,1,1,8.5,42.4,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,февраль,2,153698,0.268,1265,1116,59,90,7.11,5.25,18.3,11.0,15.0,11,2,0,9.6,66.4,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,март,3,153698,0.268,40,37,1,2,5.0,5.75,17.1,16.3,13.4,12,2,0,6.7,57.4,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,апрель,4,153698,0.268,1460,1279,85,96,6.58,5.38,19.3,9.0,12.7,16,4,0,11.1,69.5,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,май,5,153698,0.268,632,561,31,40,6.33,5.26,19.3,10.7,9.5,15,2,0,8.5,68.3,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,июнь,6,153698,0.268,786,698,32,56,7.12,5.65,19.0,13.2,12.0,11,3,1,7.7,59.6,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,июль,7,153698,0.268,674,606,19,49,7.27,5.82,19.5,14.7,15.0,13,3,0,5.8,63.8,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,август,8,153698,0.268,155,139,6,10,6.45,5.32,17.4,15.9,14.4,12,3,0,10.5,36.3,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,сентябрь,9,153698,0.268,871,785,21,65,7.46,5.03,17.7,16.4,8.9,11,1,0,8.0,55.6,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,октябрь,10,153698,0.268,64,58,3,3,4.69,5.33,13.7,13.8,8.6,16,1,1,8.7,57.6,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,ноябрь,11,153698,0.268,401,361,16,24,5.99,5.7,15.6,13.1,8.7,11,1,0,9.4,49.4,Развитие здравоохранения
МО-Б07,Регион Б,Район-Б07,2024,декабрь,12,153698,0.268,544,480,26,38,6.99,5.88,17.8,12.8,7.4,9,1,0,7.8,63.4,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,январь,1,104301,0.336,1083,955,44,84,7.76,,26.4,23.9,22.3,6,0,0,7.1,82.5,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,февраль,2,104301,0.336,40,37,1,2,5.0,,23.2,15.5,21.6,9,2,0,9.6,92.6,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,март,3,104301,0.336,40,37,0,3,7.5,,31.5,14.1,13.1,7,1,0,8.0,78.6,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,апрель,4,104301,0.336,512,446,26,40,7.81,,27.5,16.2,18.8,9,0,0,6.3,80.9,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,май,5,104301,0.336,941,825,29,87,9.25,,32.5,15.3,15.1,6,0,0,10.6,82.5,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,июнь,6,104301,0.336,136,118,6,12,8.82,,27.7,19.3,13.9,9,1,0,8.5,79.2,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,июль,7,104301,0.336,40,36,1,3,7.5,,32.8,21.7,11.8,10,1,1,10.2,79.2,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,август,8,104301,0.336,40,36,1,3,7.5,,28.2,26.6,16.7,8,0,0,9.5,68.8,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,сентябрь,9,104301,0.336,708,613,33,62,8.76,,30.3,25.4,12.2,5,1,0,8.4,70.2,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,октябрь,10,104301,0.336,40,36,1,3,7.5,,30.4,25.8,18.8,6,2,0,11.0,75.7,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,ноябрь,11,104301,0.336,1122,980,57,85,7.58,,30.4,19.6,18.7,10,2,0,7.8,79.4,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2022,декабрь,12,104301,0.336,64,57,2,5,7.81,,31.7,22.5,13.3,7,2,1,9.1,82.4,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,январь,1,104301,0.336,40,35,2,3,7.5,5.63,31.8,20.8,20.0,6,1,0,8.5,76.8,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,февраль,2,104301,0.336,827,726,38,63,7.62,5.98,31.8,21.5,16.9,8,3,0,8.3,74.7,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,март,3,104301,0.336,401,358,18,25,6.23,5.04,27.9,21.5,15.7,5,0,0,8.4,86.9,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,апрель,4,104301,0.336,433,377,23,33,7.62,5.76,30.8,18.0,15.6,7,2,0,9.4,69.7,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,май,5,104301,0.336,109,97,5,7,6.42,5.84,24.9,26.0,22.7,8,2,0,8.0,72.0,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,июнь,6,104301,0.336,40,36,2,2,5.0,5.36,32.9,15.3,24.4,5,1,0,8.8,86.9,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,июль,7,104301,0.336,40,37,0,3,7.5,5.95,26.0,14.5,19.8,5,3,0,10.2,79.8,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,август,8,104301,0.336,850,758,38,54,6.35,5.15,28.3,19.8,16.6,8,3,1,8.2,83.8,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,сентябрь,9,104301,0.336,954,859,29,66,6.92,5.12,29.7,19.8,12.9,8,0,1,7.0,70.1,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,октябрь,10,104301,0.336,40,36,2,2,5.0,5.71,31.0,26.3,23.6,10,3,0,8.5,80.3,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,ноябрь,11,104301,0.336,367,321,17,29,7.9,5.22,32.5,16.4,17.2,7,2,0,9.3,80.6,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2023,декабрь,12,104301,0.336,665,583,23,59,8.87,5.44,32.1,20.1,13.8,7,4,0,7.7,80.2,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,январь,1,104301,0.336,611,545,22,44,7.2,5.82,32.6,18.0,17.4,9,0,0,7.3,87.6,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,февраль,2,104301,0.336,40,36,1,3,7.5,5.57,29.9,16.0,18.9,9,3,0,7.9,82.1,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,март,3,104301,0.336,575,526,12,37,6.43,5.42,29.4,25.1,16.4,6,0,0,10.0,71.7,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,апрель,4,104301,0.336,40,37,0,3,7.5,5.83,28.9,25.7,23.2,8,0,0,8.8,81.5,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,май,5,104301,0.336,40,37,1,2,5.0,5.72,27.3,23.7,19.3,7,2,1,9.4,61.5,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,июнь,6,104301,0.336,40,36,1,3,7.5,5.67,25.4,14.1,14.1,6,2,0,10.6,75.1,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,июль,7,104301,0.336,40,36,1,3,7.5,6.0,26.9,23.3,16.5,6,2,0,5.8,83.2,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,август,8,104301,0.336,907,828,18,61,6.73,5.52,22.8,25.2,13.4,10,1,0,10.5,90.2,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,сентябрь,9,104301,0.336,40,37,1,2,5.0,5.99,32.2,23.1,16.5,5,2,0,5.9,68.0,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,октябрь,10,104301,0.336,956,858,34,64,6.69,5.43,28.4,14.2,19.0,9,2,0,6.1,82.3,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,ноябрь,11,104301,0.336,189,174,4,11,5.82,5.89,22.3,18.2,11.4,10,0,0,7.0,59.9,Развитие здравоохранения
МО-Б08,Регион Б,Район-Б08,2024,декабрь,12,104301,0.336,1043,914,42,87,8.34,5.25,23.3,25.8,15.6,7,1,0,6.5,61.6,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,январь,1,48464,0.253,105,93,5,7,6.67,,24.5,17.8,13.0,9,1,0,10.9,66.8,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,февраль,2,48464,0.253,40,38,0,2,5.0,,22.0,13.4,16.6,8,2,0,6.9,52.5,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,март,3,48464,0.253,40,37,1,2,5.0,,24.5,15.8,15.9,7,2,1,8.9,81.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,апрель,4,48464,0.253,40,37,1,2,5.0,,16.8,17.2,15.6,7,2,0,8.7,44.6,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,май,5,48464,0.253,40,37,1,2,5.0,,19.6,15.3,8.8,3,1,0,10.4,61.5,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,июнь,6,48464,0.253,151,136,6,9,5.96,,20.7,14.6,9.9,3,2,0,10.1,71.6,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,июль,7,48464,0.253,512,447,26,39,7.62,,23.8,12.8,18.3,6,0,0,9.1,69.1,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,август,8,48464,0.253,40,36,1,3,7.5,,23.2,18.1,18.2,8,2,1,6.7,83.3,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,сентябрь,9,48464,0.253,437,393,14,30,6.86,,21.9,17.7,9.5,11,3,0,11.6,75.6,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,октябрь,10,48464,0.253,123,108,7,8,6.5,,24.8,16.4,8.6,7,1,1,8.5,58.7,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,ноябрь,11,48464,0.253,187,168,8,11,5.88,,21.1,16.6,18.1,8,2,0,9.2,66.9,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2022,декабрь,12,48464,0.253,40,38,0,2,5.0,,23.8,12.7,11.6,6,1,1,9.1,77.0,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,январь,1,48464,0.253,467,412,25,30,6.42,4.97,20.8,19.4,13.9,9,1,1,10.0,64.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,февраль,2,48464,0.253,345,304,16,25,7.25,4.82,17.7,20.5,16.7,6,2,0,7.7,64.5,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,март,3,48464,0.253,278,251,10,17,6.12,4.29,22.9,11.9,13.4,6,1,0,10.7,61.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,апрель,4,48464,0.253,300,277,7,16,5.33,4.53,23.6,19.0,12.9,5,2,0,10.0,61.0,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,май,5,48464,0.253,231,211,7,13,5.63,4.38,20.9,14.0,11.9,5,1,0,8.4,64.5,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,июнь,6,48464,0.253,40,37,1,2,5.0,4.88,21.9,12.4,9.7,4,3,0,12.4,64.9,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,июль,7,48464,0.253,40,36,2,2,5.0,5.03,17.2,18.9,12.3,7,1,1,10.1,80.9,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,август,8,48464,0.253,498,439,26,33,6.63,4.96,24.1,11.2,8.5,10,1,0,10.3,82.0,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,сентябрь,9,48464,0.253,40,37,1,2,5.0,5.0,21.2,14.5,14.6,6,2,0,6.8,66.8,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,октябрь,10,48464,0.253,332,298,15,19,5.72,4.63,24.8,17.2,10.0,7,2,0,7.2,70.9,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,ноябрь,11,48464,0.253,276,245,16,15,5.43,4.71,23.6,12.3,14.1,8,2,0,9.9,73.1,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2023,декабрь,12,48464,0.253,203,184,4,15,7.39,4.51,17.6,14.5,8.5,8,2,0,9.6,66.1,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,январь,1,48464,0.253,106,98,2,6,5.66,4.66,21.1,11.4,13.2,5,2,0,8.4,67.5,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,февраль,2,48464,0.253,156,140,6,10,6.41,4.58,24.0,20.4,11.8,5,0,0,10.1,59.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,март,3,48464,0.253,40,37,1,2,5.0,4.59,21.4,12.4,13.0,8,2,0,11.8,71.8,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,апрель,4,48464,0.253,297,262,16,19,6.4,4.83,24.9,20.5,18.1,10,1,0,8.0,67.6,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,май,5,48464,0.253,40,36,2,2,5.0,4.9,23.5,17.4,14.5,5,1,0,8.6,68.4,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,июнь,6,48464,0.253,338,307,10,21,6.21,4.76,24.3,12.6,14.2,9,1,1,7.5,72.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,июль,7,48464,0.253,120,107,6,7,5.83,4.5,24.7,16.5,11.1,3,1,1,10.0,61.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,август,8,48464,0.253,137,122,7,8,5.84,5.01,20.5,12.5,10.2,5,2,0,9.8,83.0,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,сентябрь,9,48464,0.253,40,38,0,2,5.0,4.68,24.3,13.9,14.5,7,0,0,9.7,76.0,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,октябрь,10,48464,0.253,316,284,16,16,5.06,4.59,23.4,19.6,14.1,4,2,1,9.5,80.2,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,ноябрь,11,48464,0.253,40,37,1,2,5.0,4.69,21.6,14.2,10.6,4,1,0,8.4,74.3,Развитие здравоохранения
МО-Б09,Регион Б,Район-Б09,2024,декабрь,12,48464,0.253,299,274,6,19,6.35,4.99,23.1,21.0,16.5,9,2,0,8.6,86.8,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,январь,1,113229,0.31,40,37,0,3,7.5,,13.7,15.2,8.0,8,3,1,11.2,46.0,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,февраль,2,113229,0.31,695,600,34,61,8.78,,17.2,11.2,6.8,11,2,1,7.4,50.1,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,март,3,113229,0.31,651,586,23,42,6.45,,16.4,10.1,11.6,13,4,1,9.0,61.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,апрель,4,113229,0.31,566,502,26,38,6.71,,17.9,12.1,10.5,12,2,0,6.8,53.7,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,май,5,113229,0.31,611,553,16,42,6.87,,14.1,14.3,10.4,11,2,0,11.0,50.1,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,июнь,6,113229,0.31,720,643,15,62,8.61,,17.1,11.9,9.4,10,1,0,5.8,65.2,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,июль,7,113229,0.31,745,661,23,61,8.19,,14.0,10.7,13.2,7,2,0,9.6,61.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,август,8,113229,0.31,1213,1083,38,92,7.58,,14.1,15.3,11.6,11,2,0,11.1,53.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,сентябрь,9,113229,0.31,489,422,25,42,8.59,,14.7,13.8,11.6,10,3,1,8.5,57.1,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,октябрь,10,113229,0.31,1599,1427,59,113,7.07,,15.7,11.0,9.7,14,2,1,8.8,60.4,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,ноябрь,11,113229,0.31,1483,1290,88,105,7.08,,19.5,11.8,9.7,9,3,0,8.2,64.3,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2022,декабрь,12,113229,0.31,213,186,7,20,9.39,,19.0,8.5,8.5,10,3,0,6.8,49.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,январь,1,113229,0.31,135,117,7,11,8.15,5.72,17.6,10.1,12.5,12,2,0,10.2,69.2,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,февраль,2,113229,0.31,860,744,48,68,7.91,5.68,15.7,15.7,9.2,10,3,0,6.4,33.2,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,март,3,113229,0.31,40,37,1,2,5.0,5.5,14.0,15.3,8.7,12,2,0,6.3,51.4,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,апрель,4,113229,0.31,576,529,12,35,6.08,5.97,18.6,12.9,7.5,8,1,1,9.5,65.4,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,май,5,113229,0.31,40,36,2,2,5.0,5.71,16.3,9.5,6.9,10,2,0,8.3,50.9,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,июнь,6,113229,0.31,433,391,12,30,6.93,5.49,14.8,9.0,7.0,11,3,0,7.6,56.0,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,июль,7,113229,0.31,61,55,2,4,6.56,5.02,17.0,9.8,11.1,14,1,0,7.3,64.3,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,август,8,113229,0.31,374,344,7,23,6.15,5.2,17.7,15.6,8.3,11,1,1,10.2,57.4,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,сентябрь,9,113229,0.31,361,318,19,24,6.65,5.08,17.2,12.7,13.5,13,2,0,12.9,65.3,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,октябрь,10,113229,0.31,40,37,1,2,5.0,5.62,18.3,14.9,7.1,12,1,0,9.6,66.7,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,ноябрь,11,113229,0.31,1197,1061,49,87,7.27,6.0,13.7,14.2,12.9,11,3,0,8.7,56.2,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2023,декабрь,12,113229,0.31,386,341,19,26,6.74,5.04,17.3,12.5,13.4,18,2,1,10.2,44.4,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,январь,1,113229,0.31,40,36,1,3,7.5,5.68,14.6,13.2,12.3,12,3,0,7.6,54.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,февраль,2,113229,0.31,40,37,1,2,5.0,5.3,13.6,12.3,8.9,12,2,0,8.3,60.0,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,март,3,113229,0.31,256,226,11,19,7.42,5.61,19.4,16.6,10.4,5,4,0,9.5,61.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,апрель,4,113229,0.31,40,38,0,2,5.0,5.49,16.7,15.1,11.1,13,3,0,9.6,61.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,май,5,113229,0.31,309,272,13,24,7.77,5.09,19.5,16.1,14.5,10,3,0,7.7,52.0,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,июнь,6,113229,0.31,40,35,2,3,7.5,5.47,14.3,9.2,14.8,10,4,0,6.7,53.8,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,июль,7,113229,0.31,1643,1426,86,131,7.97,5.9,19.7,16.0,14.1,10,2,0,8.8,55.8,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,август,8,113229,0.31,765,668,43,54,7.06,5.6,16.2,12.5,10.3,9,3,0,9.2,53.6,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,сентябрь,9,113229,0.31,991,898,23,70,7.06,5.89,18.9,11.5,7.4,11,2,0,8.4,60.7,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,октябрь,10,113229,0.31,1029,908,44,77,7.48,5.84,17.3,11.8,14.2,14,3,1,5.9,73.0,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,ноябрь,11,113229,0.31,40,38,0,2,5.0,5.04,15.6,14.2,8.8,7,3,0,7.5,61.9,Развитие здравоохранения
МО-Б10,Регион Б,Район-Б10,2024,декабрь,12,113229,0.31,1545,1376,41,128,8.28,5.3,19.2,14.0,11.3,12,2,1,11.5,75.3,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,январь,1,102543,0.273,40,37,1,2,5.0,,27.0,24.1,22.1,5,1,0,8.4,70.5,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,февраль,2,102543,0.273,345,312,13,20,5.8,,23.6,13.6,10.4,8,1,0,12.2,88.0,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,март,3,102543,0.273,40,37,1,2,5.0,,21.7,19.2,17.6,9,1,0,7.7,65.4,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,апрель,4,102543,0.273,40,37,1,2,5.0,,25.4,25.4,19.8,7,0,0,7.7,78.2,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,май,5,102543,0.273,740,655,32,53,7.16,,28.2,22.0,14.8,7,1,0,11.7,50.7,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,июнь,6,102543,0.273,909,812,44,53,5.83,,29.6,17.1,22.8,4,2,0,8.9,78.2,Развитие здравоохранения
